id_hecho;fecha;aaaa;victima;sexo_victima;edad_victima;gravedad;rol_victima;fecha_fallemiento;tipo_de_dato
LC-2019-0267484;2019-01-12;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0757409;2019-01-12;2019;sd;varon;59;SD;SD;NA;definitivo
LC-2019-0024930;2019-01-13;2019;sd;Varon;73;SD;SD;NA;definitivo
LC-2019-0025021;2019-01-13;2019;sd;varon;74;GRAVE;SD;NA;definitivo
LC-2019-0025033;2019-01-13;2019;sd;Mujer;41;SD;SD;NA;definitivo
LC-2019-0025067;2019-01-13;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0025088;2019-01-13;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0025109;2019-01-13;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0025109;2019-01-13;2019;sd;Mujer;45;SD;SD;NA;definitivo
LC-2019-0025134;2019-01-13;2019;sd;Mujer;33;SD;SD;NA;definitivo
LC-2019-0025154;2019-01-13;2019;sd;Mujer;28;SD;SD;NA;definitivo
LC-2019-0025411;2019-01-13;2019;sd;Mujer;33;SD;SD;NA;definitivo
LC-2019-0025411;2019-01-13;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0025411;2019-01-13;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0025428;2019-01-13;2019;sd;Mujer;41;SD;SD;NA;definitivo
LC-2019-0025428;2019-01-13;2019;sd;Mujer;41;SD;SD;NA;definitivo
LC-2019-0025548;2019-01-13;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0025548;2019-01-13;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0025711;2019-01-13;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0025730;2019-01-13;2019;sd;Varon;64;SD;SD;NA;definitivo
LC-2019-0025730;2019-01-13;2019;sd;Varon;64;SD;SD;NA;definitivo
LC-2019-0025772;2019-01-13;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0052617;2019-01-13;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0052617;2019-01-13;2019;sd;Mujer;36;SD;SD;NA;definitivo
LC-2019-0025831;2019-01-14;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0025831;2019-01-14;2019;sd;Mujer;21;SD;SD;NA;definitivo
LC-2019-0025841;2019-01-14;2019;sd;Mujer;48;SD;SD;NA;definitivo
LC-2019-0025841;2019-01-14;2019;sd;Mujer;48;SD;SD;NA;definitivo
LC-2019-0026116;2019-01-14;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0026619;2019-01-14;2019;sd;Varon;29;SD;SD;NA;definitivo
LC-2019-0026635;2019-01-14;2019;sd;Mujer;20;SD;SD;NA;definitivo
LC-2019-0026635;2019-01-14;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0027065;2019-01-14;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0027083;2019-01-14;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0027156;2019-01-14;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0027204;2019-01-14;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0027208;2019-01-14;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0027290;2019-01-14;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0027336;2019-01-14;2019;sd;Varon;60;SD;SD;NA;definitivo
LC-2019-0027551;2019-01-14;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0027620;2019-01-14;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0027679;2019-01-14;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0027748;2019-01-14;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0027769;2019-01-14;2019;sd;Mujer;25;SD;SD;NA;definitivo
LC-2019-0027969;2019-01-14;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0028124;2019-01-14;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0028203;2019-01-14;2019;sd;Varon;29;SD;SD;NA;definitivo
LC-2019-0028228;2019-01-14;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0028228;2019-01-14;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0028384;2019-01-14;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0028499;2019-01-14;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0028597;2019-01-14;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0028635;2019-01-14;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0028641;2019-01-14;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0028794;2019-01-14;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0030752;2019-01-14;2019;sd;Mujer;60;SD;SD;NA;definitivo
LC-2019-0033421;2019-01-14;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0028657;2019-01-15;2019;sd;Mujer;59;SD;SD;NA;definitivo
LC-2019-0028657;2019-01-15;2019;sd;Varon;59;SD;SD;NA;definitivo
LC-2019-0028657;2019-01-15;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0028702;2019-01-15;2019;sd;Varon;18;SD;SD;NA;definitivo
LC-2019-0028702;2019-01-15;2019;sd;Varon;18;SD;SD;NA;definitivo
LC-2019-0028731;2019-01-15;2019;sd;Mujer;32;SD;SD;NA;definitivo
LC-2019-0028731;2019-01-15;2019;sd;Mujer;7;SD;SD;NA;definitivo
LC-2019-0028731;2019-01-15;2019;sd;Mujer;32;SD;SD;NA;definitivo
LC-2019-0028782;2019-01-15;2019;sd;Mujer;6;SD;SD;NA;definitivo
LC-2019-0028796;2019-01-15;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0029010;2019-01-15;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0029065;2019-01-15;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0029065;2019-01-15;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0029336;2019-01-15;2019;sd;Varon;67;SD;SD;NA;definitivo
LC-2019-0029336;2019-01-15;2019;sd;Varon;67;SD;SD;NA;definitivo
LC-2019-0029346;2019-01-15;2019;sd;Varon;44;SD;SD;NA;definitivo
LC-2019-0029347;2019-01-15;2019;sd;Varon;62;SD;SD;NA;definitivo
LC-2019-0029367;2019-01-15;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0029566;2019-01-15;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0030128;2019-01-15;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0030272;2019-01-15;2019;sd;Mujer;57;SD;SD;NA;definitivo
LC-2019-0030300;2019-01-15;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0030352;2019-01-15;2019;sd;Varon;50;SD;SD;NA;definitivo
LC-2019-0030435;2019-01-15;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0030566;2019-01-15;2019;sd;Varon;63;SD;SD;NA;definitivo
LC-2019-0030574;2019-01-15;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0030658;2019-01-15;2019;sd;Mujer;33;SD;SD;NA;definitivo
LC-2019-0030786;2019-01-15;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0030792;2019-01-15;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0030793;2019-01-15;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0030858;2019-01-15;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0031001;2019-01-15;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0035369;2019-01-15;2019;sd;Varon;40;SD;SD;NA;definitivo
LC-2019-0031071;2019-01-16;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0031424;2019-01-16;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0031634;2019-01-16;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0031641;2019-01-16;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0032487;2019-01-16;2019;sd;Mujer;40;SD;SD;NA;definitivo
LC-2019-0032487;2019-01-16;2019;sd;Mujer;40;SD;SD;NA;definitivo
LC-2019-0032605;2019-01-16;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0032607;2019-01-16;2019;sd;Varon;51;SD;SD;NA;definitivo
LC-2019-0032657;2019-01-16;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0032657;2019-01-16;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0032834;2019-01-16;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0032903;2019-01-16;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0033174;2019-01-16;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0033180;2019-01-16;2019;sd;Mujer;23;SD;SD;NA;definitivo
LC-2019-0033263;2019-01-16;2019;sd;Varon;34;SD;SD;NA;definitivo
LC-2019-0033333;2019-01-16;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0033368;2019-01-16;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0033399;2019-01-16;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0033412;2019-01-16;2019;sd;Mujer;66;SD;SD;NA;definitivo
LC-2019-0033440;2019-01-16;2019;sd;Mujer;6;SD;SD;NA;definitivo
LC-2019-0033459;2019-01-16;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0033489;2019-01-16;2019;sd;Varon;22;SD;SD;NA;definitivo
LC-2019-0033593;2019-01-16;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0037717;2019-01-16;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0043540;2019-01-16;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0033624;2019-01-17;2019;sd;varon;26;SD;SD;NA;definitivo
LC-2019-0033646;2019-01-17;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0033821;2019-01-17;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0033845;2019-01-17;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0034229;2019-01-17;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0034229;2019-01-17;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0034229;2019-01-17;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0034229;2019-01-17;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0034601;2019-01-17;2019;sd;Varon;66;SD;SD;NA;definitivo
LC-2019-0034601;2019-01-17;2019;sd;Varon;66;SD;SD;NA;definitivo
LC-2019-0034710;2019-01-17;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0034889;2019-01-17;2019;sd;Varon;80;SD;SD;NA;definitivo
LC-2019-0034914;2019-01-17;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0034915;2019-01-17;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0034987;2019-01-17;2019;sd;Varon;48;SD;SD;NA;definitivo
LC-2019-0035011;2019-01-17;2019;sd;Mujer;24;SD;SD;NA;definitivo
LC-2019-0035269;2019-01-17;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0035598;2019-01-17;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0035702;2019-01-17;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0035843;2019-01-17;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0035861;2019-01-17;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0035884;2019-01-17;2019;sd;Mujer;65;SD;SD;NA;definitivo
LC-2019-0035947;2019-01-17;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0036035;2019-01-17;2019;sd;Mujer;27;SD;SD;NA;definitivo
LC-2019-0036051;2019-01-17;2019;sd;Mujer;31;SD;SD;NA;definitivo
LC-2019-0036157;2019-01-17;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0036172;2019-01-17;2019;sd;Mujer;23;SD;SD;NA;definitivo
LC-2019-0036233;2019-01-17;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0036257;2019-01-17;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0045960;2019-01-17;2019;sd;Mujer;66;SD;SD;NA;definitivo
LC-2019-0036239;2019-01-18;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0036324;2019-01-18;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0036508;2019-01-18;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0036547;2019-01-18;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0036547;2019-01-18;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0036762;2019-01-18;2019;sd;Mujer;25;SD;SD;NA;definitivo
LC-2019-0037490;2019-01-18;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0037547;2019-01-18;2019;sd;Mujer;41;SD;SD;NA;definitivo
LC-2019-0037563;2019-01-18;2019;sd;Mujer;71;SD;SD;NA;definitivo
LC-2019-0037776;2019-01-18;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0037791;2019-01-18;2019;sd;Mujer;67;SD;SD;NA;definitivo
LC-2019-0037893;2019-01-18;2019;sd;Mujer;24;SD;SD;NA;definitivo
LC-2019-0037893;2019-01-18;2019;sd;Mujer;24;SD;SD;NA;definitivo
LC-2019-0037893;2019-01-18;2019;sd;Mujer;1;SD;SD;NA;definitivo
LC-2019-0037898;2019-01-18;2019;sd;Varon;52;SD;SD;NA;definitivo
LC-2019-0037918;2019-01-18;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0037939;2019-01-18;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0037956;2019-01-18;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0037956;2019-01-18;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0037998;2019-01-18;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0038196;2019-01-18;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0038545;2019-01-18;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0038664;2019-01-18;2019;sd;Varon;70;SD;SD;NA;definitivo
LC-2019-0038880;2019-01-18;2019;sd;Mujer;38;SD;SD;NA;definitivo
LC-2019-0038880;2019-01-18;2019;sd;Varon;38;SD;SD;NA;definitivo
LC-2019-0038915;2019-01-18;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0039050;2019-01-18;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0039169;2019-01-18;2019;sd;Mujer;36;SD;SD;NA;definitivo
LC-2019-0039296;2019-01-18;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0039419;2019-01-18;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0039494;2019-01-18;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0040008;2019-01-18;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0040436;2019-01-18;2019;sd;Varon;44;SD;SD;NA;definitivo
LC-2019-0052190;2019-01-18;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0054502;2019-01-18;2019;sd;Varon;38;SD;SD;NA;definitivo
LC-2019-0081956;2019-01-18;2019;sd;Varon;39;SD;SD;NA;definitivo
LC-2019-0039446;2019-01-19;2019;sd;Mujer;17;SD;SD;NA;definitivo
LC-2019-0039502;2019-01-19;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0039502;2019-01-19;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0039502;2019-01-19;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0039583;2019-01-19;2019;sd;Varon;79;SD;SD;NA;definitivo
LC-2019-0039585;2019-01-19;2019;sd;varon;37;SD;SD;NA;definitivo
LC-2019-0039611;2019-01-19;2019;sd;Varon;27;SD;SD;NA;definitivo
LC-2019-0039636;2019-01-19;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0039636;2019-01-19;2019;sd;Varon;20;SD;SD;NA;definitivo
LC-2019-0039736;2019-01-19;2019;sd;Mujer;27;SD;SD;NA;definitivo
LC-2019-0039781;2019-01-19;2019;sd;Varon;85;SD;SD;NA;definitivo
LC-2019-0040002;2019-01-19;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0040015;2019-01-19;2019;sd;Varon;52;SD;SD;NA;definitivo
LC-2019-0040126;2019-01-19;2019;sd;Mujer;49;SD;SD;NA;definitivo
LC-2019-0040126;2019-01-19;2019;sd;Varon;49;SD;SD;NA;definitivo
LC-2019-0040126;2019-01-19;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0040179;2019-01-19;2019;sd;Varon;61;SD;SD;NA;definitivo
LC-2019-0040179;2019-01-19;2019;sd;Mujer;61;SD;SD;NA;definitivo
LC-2019-0040286;2019-01-19;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0040286;2019-01-19;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0040449;2019-01-19;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0040616;2019-01-19;2019;sd;Mujer;37;SD;SD;NA;definitivo
LC-2019-0041689;2019-01-19;2019;sd;Varon;26;SD;SD;NA;definitivo
LC-2019-0042297;2019-01-19;2019;sd;Mujer;64;SD;SD;NA;definitivo
LC-2019-0044720;2019-01-19;2019;sd;Mujer;19;SD;SD;NA;definitivo
LC-2019-0044799;2019-01-19;2019;sd;Varon;48;SD;SD;NA;definitivo
LC-2019-0073192;2019-01-19;2019;sd;Mujer;71;SD;SD;NA;definitivo
LC-2019-0040743;2019-01-20;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0040917;2019-01-20;2019;sd;Mujer;47;SD;SD;NA;definitivo
LC-2019-0040935;2019-01-20;2019;sd;Varon;18;SD;SD;NA;definitivo
LC-2019-0040966;2019-01-20;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0040980;2019-01-20;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0041064;2019-01-20;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0041141;2019-01-20;2019;sd;Varon;60;SD;SD;NA;definitivo
LC-2019-0041311;2019-01-20;2019;sd;Varon;45;SD;SD;NA;definitivo
LC-2019-0041398;2019-01-20;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0041398;2019-01-20;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0041551;2019-01-20;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0041551;2019-01-20;2019;sd;Varon;41;SD;SD;NA;definitivo
LC-2019-0041573;2019-01-20;2019;sd;Mujer;23;SD;SD;NA;definitivo
LC-2019-0041573;2019-01-20;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0041597;2019-01-20;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0041691;2019-01-20;2019;sd;Varon;19;SD;SD;NA;definitivo
LC-2019-0041708;2019-01-20;2019;sd;Mujer;32;SD;SD;NA;definitivo
LC-2019-0041708;2019-01-20;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0041708;2019-01-20;2019;sd;Mujer;57;SD;SD;NA;definitivo
LC-2019-0041721;2019-01-20;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0041867;2019-01-20;2019;sd;Varon;57;SD;SD;NA;definitivo
LC-2019-0044699;2019-01-20;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0042071;2019-01-21;2019;sd;Mujer;57;SD;SD;NA;definitivo
LC-2019-0042330;2019-01-21;2019;sd;Varon;60;SD;SD;NA;definitivo
LC-2019-0042727;2019-01-21;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0042790;2019-01-21;2019;sd;Mujer;77;SD;SD;NA;definitivo
LC-2019-0042849;2019-01-21;2019;sd;Varon;43;SD;SD;NA;definitivo
LC-2019-0043166;2019-01-21;2019;sd;Varon;47;SD;SD;NA;definitivo
LC-2019-0043366;2019-01-21;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0043556;2019-01-21;2019;sd;Varon;90;SD;SD;NA;definitivo
LC-2019-0043780;2019-01-21;2019;sd;Varon;38;SD;SD;NA;definitivo
LC-2019-0043843;2019-01-21;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0044108;2019-01-21;2019;sd;Varon;56;SD;SD;NA;definitivo
LC-2019-0044259;2019-01-21;2019;sd;Mujer;61;SD;SD;NA;definitivo
LC-2019-0044259;2019-01-21;2019;sd;Varon;61;SD;SD;NA;definitivo
LC-2019-0044765;2019-01-21;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0044828;2019-01-21;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0049022;2019-01-21;2019;sd;Mujer;48;SD;SD;NA;definitivo
LC-2019-0045068;2019-01-22;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0045084;2019-01-22;2019;sd;Varon;35;SD;SD;NA;definitivo
LC-2019-0045246;2019-01-22;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0045335;2019-01-22;2019;sd;Varon;30;SD;SD;NA;definitivo
LC-2019-0045664;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0045807;2019-01-22;2019;sd;Mujer;60;SD;SD;NA;definitivo
LC-2019-0045808;2019-01-22;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0045822;2019-01-22;2019;sd;Mujer;51;SD;SD;NA;definitivo
LC-2019-0045905;2019-01-22;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0046032;2019-01-22;2019;sd;Varon;32;SD;SD;NA;definitivo
LC-2019-0046465;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0046465;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0046649;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0046649;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0047039;2019-01-22;2019;sd;Mujer;50;SD;SD;NA;definitivo
LC-2019-0047039;2019-01-22;2019;sd;Mujer;50;SD;SD;NA;definitivo
LC-2019-0047141;2019-01-22;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0047216;2019-01-22;2019;sd;Varon;21;SD;SD;NA;definitivo
LC-2019-0047273;2019-01-22;2019;sd;Varon;31;SD;SD;NA;definitivo
LC-2019-0047289;2019-01-22;2019;sd;Varon;59;SD;SD;NA;definitivo
LC-2019-0047344;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0047388;2019-01-22;2019;sd;Mujer;37;SD;SD;NA;definitivo
LC-2019-0047388;2019-01-22;2019;sd;Mujer;37;SD;SD;NA;definitivo
LC-2019-0047428;2019-01-22;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0047479;2019-01-22;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0047621;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0047621;2019-01-22;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0049471;2019-01-22;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0055233;2019-01-22;2019;sd;Varon;56;SD;SD;NA;definitivo
LC-2019-0056799;2019-01-22;2019;sd;Mujer;37;SD;SD;NA;definitivo
LC-2019-0058743;2019-01-22;2019;sd;Varon;44;SD;SD;NA;definitivo
LC-2019-0061265;2019-01-22;2019;sd;Varon;44;SD;SD;NA;definitivo
LC-2019-0061464;2019-01-22;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0047733;2019-01-23;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0047752;2019-01-23;2019;sd;Varon;53;SD;SD;NA;definitivo
LC-2019-0048117;2019-01-23;2019;sd;Varon;37;SD;SD;NA;definitivo
LC-2019-0048277;2019-01-23;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0048442;2019-01-23;2019;sd;Mujer;29;SD;SD;NA;definitivo
LC-2019-0048531;2019-01-23;2019;sd;Mujer;SD;SD;SD;NA;definitivo
LC-2019-0048651;2019-01-23;2019;sd;SD;SD;SD;SD;NA;definitivo
LC-2019-0048674;2019-01-23;2019;sd;Mujer;22;SD;SD;NA;definitivo
LC-2019-0048744;2019-01-23;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0048830;2019-01-23;2019;sd;Mujer;43;SD;SD;NA;definitivo
LC-2019-0049122;2019-01-23;2019;sd;Varon;58;SD;SD;NA;definitivo
LC-2019-0049148;2019-01-23;2019;sd;Varon;28;SD;SD;NA;definitivo
LC-2019-0049194;2019-01-23;2019;sd;Varon;36;SD;SD;NA;definitivo
LC-2019-0049207;2019-01-23;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0049414;2019-01-23;2019;sd;Varon;42;SD;SD;NA;definitivo
LC-2019-0049592;2019-01-23;2019;sd;varon;23;GRAVE;SD;NA;definitivo
LC-2019-0049638;2019-01-23;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0049648;2019-01-23;2019;sd;Varon;46;SD;SD;NA;definitivo
LC-2019-0049690;2019-01-23;2019;sd;Mujer;59;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Varon;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Varon;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Varon;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049800;2019-01-23;2019;sd;Mujer;12;SD;SD;NA;definitivo
LC-2019-0049828;2019-01-23;2019;sd;Varon;24;SD;SD;NA;definitivo
LC-2019-0049949;2019-01-23;2019;sd;Mujer;17;SD;SD;NA;definitivo
LC-2019-0049949;2019-01-23;2019;sd;Mujer;17;SD;SD;NA;definitivo
LC-2019-0051056;2019-01-23;2019;sd;Mujer;52;SD;SD;NA;definitivo
LC-2019-0051815;2019-01-23;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0062792;2019-01-23;2019;sd;Mujer;46;SD;SD;NA;definitivo
LC-2019-0072975;2019-01-23;2019;sd;Varon;SD;SD;SD;NA;definitivo
LC-2019-0073279;2019-01-23;2019;sd;Varon;58;SD;SD;NA;definitivo
LC-2019-0049994;2019-01-24;2019;sd;Varon;33;SD;SD;NA;definitivo
LC-2019-0050069;2019-01-24;2019;sd;Varon;23;SD;SD;NA;definitivo
LC-2019-0050158;2019-01-24;2019;sd;Varon;25;SD;SD;NA;definitivo
LC-2019-0050175;2019-01-24;2019;sd;Mujer;23;SD;SD;NA;definitivo
